lengthMiddleSegment: 60080.82
step_energy: 0.05
electrostatic_force_factor: 1.0
spring_force_factor: 0.1
reject_force_factor: 2.0
distanceRejectRadius: 15020.205
distanceSamePosition: 15020.205
Iteration;time;energy;num nodes;reject force is enabled;spring force is enabled;electrostatic force is enabled;str_force;rep_force;elec_force
1;0;49,6;1318;false;true;true;18,44;0;31,28
2;0,02;57,43;1275;false;true;true;21,53;0;38,13
3;0,2;54,27;1224;false;true;true;22,1;0;34,5
4;0,21;50,62;1178;false;true;true;20,2;0;32,03
5;0,23;48,72;1139;false;true;true;20,38;0;30,87
6;0,24;47,46;1104;false;true;true;19,46;0;30,57
7;0,25;44,92;1066;false;true;true;20,34;0;28,19
8;0,26;43,14;1038;false;true;true;19;0;27,79
9;0,27;41,84;1012;false;true;true;19,07;0;26,52
10;0,27;41,06;988;false;true;true;18,92;0;26,31
11;0,28;41,05;962;false;true;true;19,25;0;25,61
12;0,28;38,86;939;false;true;true;18,36;0;23,38
13;0,28;38,63;915;false;true;true;19,18;0;22,15
14;0,29;37,98;899;false;true;true;17,87;0;23,6
15;0,29;37,95;880;false;true;true;18,51;0;23,94
16;0,3;36,49;859;false;true;true;18,83;0;21,92
17;0,3;35,97;843;false;true;true;18,7;0;21,87
18;0,31;34,32;828;false;true;true;19,01;0;21,18
19;0,31;34,06;817;false;true;true;18,19;0;22,32
20;0,31;34,23;802;false;true;true;19,71;0;21,44
21;0,32;33,16;789;false;true;true;19,61;0;19,49
22;0,32;31,67;776;false;true;true;18;0;16,68
23;0,33;31,62;770;false;true;true;17,11;0;18,84
24;0,33;30,89;759;false;true;true;17,95;0;17,96
25;0,33;31,57;751;false;true;true;17,85;0;18,8
26;0,34;31,47;743;false;true;true;18,12;0;19,37
27;0,34;29,65;731;false;true;true;18,48;0;16,75
28;0,35;29,79;726;false;true;true;17,69;0;18,67
29;0,35;30,45;718;false;true;true;18,29;0;19,66
30;0,35;29,12;705;false;true;true;19,06;0;16,12
31;0,36;29,09;698;false;true;true;18,47;0;17,13
32;0,36;28,81;692;false;true;true;17,95;0;18,25
33;0,37;28,3;681;false;true;true;18,49;0;16,68
34;0,37;27,34;675;false;true;true;18,01;0;17,11
35;0,37;26,88;666;false;true;true;17,73;0;16,15
36;0,38;25,95;657;false;true;true;17,61;0;14,25
37;0,38;25,74;654;false;true;true;17,35;0;16,15
38;0,38;26,08;650;false;true;true;17,53;0;17,9
39;0,39;25,16;643;false;true;true;18,23;0;16,44
40;0,39;25,31;637;false;true;true;18,37;0;16,29
41;0,39;24,62;630;false;true;true;17,46;0;14,39
42;0,4;24,07;626;false;true;true;16,75;0;14,39
43;0,4;24,2;622;false;true;true;17,14;0;15,44
44;0,4;23,65;615;false;true;true;16,85;0;13,68
45;0,41;23,16;611;false;true;true;16,33;0;13,61
46;0,41;22,16;605;false;true;true;16,14;0;12,05
47;0,41;21,6;602;false;true;true;16,42;0;12,45
48;0,42;21,85;598;false;true;true;16,63;0;12,41
49;0,42;20,82;594;false;true;true;16,47;0;11,8
50;0,42;20,77;591;false;true;true;16,26;0;11,98
51;0,43;21,13;589;false;true;true;16,35;0;13,27
52;0,43;20,17;583;false;true;true;15,96;0;10,86
53;0,43;20,3;580;false;true;true;15,55;0;11,35
54;0,44;20,2;577;false;true;true;15,6;0;11,83
55;0,44;19,42;571;false;true;true;14,56;0;9
56;0,44;18,5;569;false;true;true;13,85;0;9,21
57;0,44;18,45;569;false;true;true;13,81;0;10,9
58;0,45;18,72;567;false;true;true;14,6;0;11,62
59;0,45;18,17;564;false;true;true;15,3;0;11,57
60;0,45;18,09;560;false;true;true;15,18;0;10,63
61;0,45;17,77;558;false;true;true;15,01;0;10,95
62;0,46;17,68;554;false;true;true;14,82;0;9,95
63;0,46;17,08;552;false;true;true;14,68;0;9,84
64;0,46;16,94;549;false;true;true;14,5;0;9,3
65;0,47;17,06;548;false;true;true;14,77;0;10,35
66;0,47;16,78;544;false;true;true;14,42;0;9,08
67;0,47;16,01;540;false;true;true;13,46;0;7
68;0,48;15,49;540;false;true;true;12,98;0;7,99
69;0,48;15,21;538;false;true;true;12,99;0;7,89
70;0,49;15,44;537;false;true;true;13,46;0;8,58
71;0,49;15,14;535;false;true;true;13,49;0;8,32
72;0,49;14,33;533;false;true;true;13,22;0;7,66
73;0,49;14,15;533;false;true;true;13,23;0;8,56
74;0,5;14,28;532;false;true;true;13,45;0;8,98
75;0,5;14,23;531;false;true;true;13,96;0;9,4
76;0,5;14,34;529;false;true;true;14,26;0;9,29
77;0,5;14,29;527;false;true;true;14,41;0;9,04
78;0,51;13,95;525;false;true;true;14,11;0;8,75
79;0,51;13,95;525;false;true;true;14,17;0;9,82
