GKA;1;-6.081689;145.391881;POM;5;-9.443383;147.22005;1;;
TFS;1056;28.044475;-16.572489;FRA;340;50.026421;8.543125;1;34;199
TFS;1056;28.044475;-16.572489;FRA;340;50.026421;8.543125;1;34;199
TFS;1056;28.044475;-16.572489;FRA;340;50.026421;8.543125;1;34;199
TFS;1056;28.044475;-16.572489;AMS;580;52.308613;4.763889;1;34;185
TFS;1056;28.044475;-16.572489;MUC;346;48.353783;11.786086;1;34;149
TFS;1056;28.044475;-16.572489;MUC;346;48.353783;11.786086;1;34;149
TFS;1056;28.044475;-16.572489;MUC;346;48.353783;11.786086;1;34;149
TFS;1056;28.044475;-16.572489;MUC;346;48.353783;11.786086;1;34;149
TFS;1056;28.044475;-16.572489;VIE;1613;48.110278;16.569722;1;34;134
TFS;1056;28.044475;-16.572489;VIE;1613;48.110278;16.569722;1;34;134
TFS;1056;28.044475;-16.572489;VIE;1613;48.110278;16.569722;1;34;134
TFS;1056;28.044475;-16.572489;MAD;1229;40.493556;-3.566764;1;34;131
TFS;1056;28.044475;-16.572489;MAD;1229;40.493556;-3.566764;1;34;131
TFS;1056;28.044475;-16.572489;BCN;1218;41.297078;2.078464;1;34;130
TFS;1056;28.044475;-16.572489;ZRH;1678;47.464722;8.549167;1;34;121
TFS;1056;28.044475;-16.572489;ZRH;1678;47.464722;8.549167;1;34;121
TFS;1056;28.044475;-16.572489;CPH;609;55.617917;12.655972;1;34;118
TFS;1056;28.044475;-16.572489;BRU;302;50.901389;4.484444;1;34;106
TFS;1056;28.044475;-16.572489;DUS;345;51.289453;6.766775;1;34;103
TFS;1056;28.044475;-16.572489;DUS;345;51.289453;6.766775;1;34;103
TFS;1056;28.044475;-16.572489;DUS;345;51.289453;6.766775;1;34;103
TFS;1056;28.044475;-16.572489;DUS;345;51.289453;6.766775;1;34;103
TFS;1056;28.044475;-16.572489;MAN;478;53.353744;-2.27495;1;34;97
TFS;1056;28.044475;-16.572489;MAN;478;53.353744;-2.27495;1;34;97
TFS;1056;28.044475;-16.572489;MAN;478;53.353744;-2.27495;1;34;97
TFS;1056;28.044475;-16.572489;MAN;478;53.353744;-2.27495;1;34;97
TFS;1056;28.044475;-16.572489;MAN;478;53.353744;-2.27495;1;34;97
TFS;1056;28.044475;-16.572489;MAN;478;53.353744;-2.27495;1;34;97
TFS;1056;28.044475;-16.572489;MAN;478;53.353744;-2.27495;1;34;97
TFS;1056;28.044475;-16.572489;MAN;478;53.353744;-2.27495;1;34;97
TFS;1056;28.044475;-16.572489;ARN;737;59.651944;17.918611;1;34;94
TFS;1056;28.044475;-16.572489;TXL;351;52.559686;13.287711;1;34;91
TFS;1056;28.044475;-16.572489;HEL;421;60.317222;24.963333;1;34;91
TFS;1056;28.044475;-16.572489;HEL;421;60.317222;24.963333;1;34;91
BOM;2997;19.088686;72.867919;LHR;507;51.4775;-0.461389;1;43;316
BOM;2997;19.088686;72.867919;LHR;507;51.4775;-0.461389;1;43;316
BOM;2997;19.088686;72.867919;LHR;507;51.4775;-0.461389;1;43;316
BOM;2997;19.088686;72.867919;LHR;507;51.4775;-0.461389;1;43;316
BOM;2997;19.088686;72.867919;LHR;507;51.4775;-0.461389;1;43;316
BOM;2997;19.088686;72.867919;LHR;507;51.4775;-0.461389;1;43;316
BOM;2997;19.088686;72.867919;CDG;1382;49.012779;2.55;1;43;220
BOM;2997;19.088686;72.867919;FRA;340;50.026421;8.543125;1;43;199
BOM;2997;19.088686;72.867919;FRA;340;50.026421;8.543125;1;43;199
BOM;2997;19.088686;72.867919;ICN;3930;37.469075;126.450517;1;43;198
BOM;2997;19.088686;72.867919;NRT;2279;35.764722;140.386389;1;43;193
BOM;2997;19.088686;72.867919;NRT;2279;35.764722;140.386389;1;43;193
BOM;2997;19.088686;72.867919;HKG;3077;22.308919;113.914603;1;43;189
BOM;2997;19.088686;72.867919;HKG;3077;22.308919;113.914603;1;43;189
BOM;2997;19.088686;72.867919;AMS;580;52.308613;4.763889;1;43;185
BOM;2997;19.088686;72.867919;AMS;580;52.308613;4.763889;1;43;185
BOM;2997;19.088686;72.867919;BKK;3885;13.681108;100.747283;1;43;164
BOM;2997;19.088686;72.867919;BKK;3885;13.681108;100.747283;1;43;164
BOM;2997;19.088686;72.867919;BKK;3885;13.681108;100.747283;1;43;164
BOM;2997;19.088686;72.867919;BKK;3885;13.681108;100.747283;1;43;164
BOM;2997;19.088686;72.867919;SIN;3316;1.350189;103.994433;1;43;157
BOM;2997;19.088686;72.867919;SIN;3316;1.350189;103.994433;1;43;157
BOM;2997;19.088686;72.867919;MUC;346;48.353783;11.786086;1;43;149
BOM;2997;19.088686;72.867919;MUC;346;48.353783;11.786086;1;43;149
BOM;2997;19.088686;72.867919;DXB;2188;25.252778;55.364444;1;43;141
BOM;2997;19.088686;72.867919;DXB;2188;25.252778;55.364444;1;43;141
BOM;2997;19.088686;72.867919;DXB;2188;25.252778;55.364444;1;43;141
BOM;2997;19.088686;72.867919;DXB;2188;25.252778;55.364444;1;43;141
BOM;2997;19.088686;72.867919;DXB;2188;25.252778;55.364444;1;43;141
BOM;2997;19.088686;72.867919;CTU;3395;30.578528;103.947086;1;43;130
BOM;2997;19.088686;72.867919;EWR;3494;40.6925;-74.168667;1;43;123
BOM;2997;19.088686;72.867919;EWR;3494;40.6925;-74.168667;1;43;123
BOM;2997;19.088686;72.867919;ZRH;1678;47.464722;8.549167;1;43;121
BOM;2997;19.088686;72.867919;ZRH;1678;47.464722;8.549167;1;43;121
BOM;2997;19.088686;72.867919;AUH;2179;24.432972;54.651138;1;43;114
BOM;2997;19.088686;72.867919;AUH;2179;24.432972;54.651138;1;43;114
BOM;2997;19.088686;72.867919;AUH;2179;24.432972;54.651138;1;43;114
BOM;2997;19.088686;72.867919;BRU;302;50.901389;4.484444;1;43;106
BOM;2997;19.088686;72.867919;BRU;302;50.901389;4.484444;1;43;106
BOM;2997;19.088686;72.867919;IST;1701;40.976922;28.814606;1;43;104
BOM;2997;19.088686;72.867919;IST;1701;40.976922;28.814606;1;43;104
BOM;2997;19.088686;72.867919;KUL;3304;2.745578;101.709917;1;43;99
BOM;2997;19.088686;72.867919;KUL;3304;2.745578;101.709917;1;43;99
LPA;1054;27.931886;-15.386586;LHR;507;51.4775;-0.461389;1;44;316
LPA;1054;27.931886;-15.386586;LHR;507;51.4775;-0.461389;1;44;316
LPA;1054;27.931886;-15.386586;CDG;1382;49.012779;2.55;1;44;220
LPA;1054;27.931886;-15.386586;FRA;340;50.026421;8.543125;1;44;199
LPA;1054;27.931886;-15.386586;FRA;340;50.026421;8.543125;1;44;199
LPA;1054;27.931886;-15.386586;FRA;340;50.026421;8.543125;1;44;199
LPA;1054;27.931886;-15.386586;AMS;580;52.308613;4.763889;1;44;185
LGW;502;51.148056;-0.190278;AMS;580;52.308613;4.763889;1;44;185
LGW;502;51.148056;-0.190278;AMS;580;52.308613;4.763889;1;44;185
LPA;1054;27.931886;-15.386586;MUC;346;48.353783;11.786086;1;44;149
LPA;1054;27.931886;-15.386586;MUC;346;48.353783;11.786086;1;44;149
LPA;1054;27.931886;-15.386586;MUC;346;48.353783;11.786086;1;44;149
LPA;1054;27.931886;-15.386586;MUC;346;48.353783;11.786086;1;44;149
LGW;502;51.148056;-0.190278;MUC;346;48.353783;11.786086;1;44;149
LGW;502;51.148056;-0.190278;DXB;2188;25.252778;55.364444;1;44;141
LGW;502;51.148056;-0.190278;DXB;2188;25.252778;55.364444;1;44;141
LGW;502;51.148056;-0.190278;YYZ;193;43.677223;-79.630556;1;44;138
LPA;1054;27.931886;-15.386586;VIE;1613;48.110278;16.569722;1;44;134
LPA;1054;27.931886;-15.386586;VIE;1613;48.110278;16.569722;1;44;134
LPA;1054;27.931886;-15.386586;VIE;1613;48.110278;16.569722;1;44;134
LGW;502;51.148056;-0.190278;VIE;1613;48.110278;16.569722;1;44;134
LPA;1054;27.931886;-15.386586;MAD;1229;40.493556;-3.566764;1;44;131
LPA;1054;27.931886;-15.386586;MAD;1229;40.493556;-3.566764;1;44;131
LPA;1054;27.931886;-15.386586;MAD;1229;40.493556;-3.566764;1;44;131
