lengthMiddleSegment: 9575.605
step_energy: 0.05
electrostatic_force_factor: 1.0
spring_force_factor: 0.1
reject_force_factor: 2.0
distanceRejectRadius: 2393.90125
distanceSamePosition: 2393.90125
Iteration;time;energy;num nodes;reject force is enabled;spring force is enabled;electrostatic force is enabled;str_force;rep_force;elec_force
1;0;8,88;245;false;true;true;3,88;0;5,28
2;0,01;9,55;238;false;true;true;4,22;0;6,09
3;0,04;8,83;227;false;true;true;3,63;0;6,18
4;0,05;8,33;220;false;true;true;3,9;0;5,63
5;0,05;7,97;212;false;true;true;3,48;0;5,71
6;0,05;7,79;206;false;true;true;3,44;0;5,64
7;0,06;7,67;198;false;true;true;3,47;0;5,77
8;0,06;7,11;191;false;true;true;3,45;0;5,13
9;0,06;5,47;184;false;true;true;2,85;0;4
10;0,06;5,38;179;false;true;true;2,84;0;4,22
11;0,06;4,62;176;false;true;true;2,59;0;3,59
12;0,07;4,72;174;false;true;true;2,58;0;3,91
13;0,07;4,27;171;false;true;true;2,54;0;3,2
14;0,07;4,15;165;false;true;true;2,4;0;3,23
15;0,07;3,77;163;false;true;true;2,28;0;2,97
16;0,07;3,81;162;false;true;true;2,15;0;3,38
17;0,07;3,79;159;false;true;true;2,46;0;3,3
18;0,07;3,54;157;false;true;true;2,43;0;3,12
19;0,07;3,52;154;false;true;true;2,43;0;2,85
20;0,08;3,17;150;false;true;true;2,28;0;2,33
21;0,08;3,07;148;false;true;true;2,09;0;2,45
22;0,08;3,03;147;false;true;true;1,97;0;2,59
23;0,08;3,09;143;false;true;true;2,09;0;2,8
24;0,08;3,28;142;false;true;true;2,29;0;3,15
25;0,08;2,88;139;false;true;true;2,32;0;2,51
26;0,08;2,49;137;false;true;true;2,22;0;1,74
27;0,08;2,18;136;false;true;true;2,07;0;1,57
28;0,08;2,35;136;false;true;true;1,92;0;2,03
29;0,09;1,97;135;false;true;true;1,94;0;1,54
30;0,09;1,94;135;false;true;true;1,78;0;1,77
31;0,09;2,14;135;false;true;true;2,03;0;2,22
32;0,09;1,46;134;false;true;true;1,97;0;1,36
33;0,09;1,57;134;false;true;true;2,03;0;1,57
34;0,09;1,43;133;false;true;true;1,93;0;0,98
35;0,09;1,31;133;false;true;true;1,78;0;1,01
36;0,09;1,24;133;false;true;true;1,68;0;1,05
37;0,09;1,19;133;false;true;true;1,62;0;1,09
38;0,09;1,17;133;false;true;true;1,63;0;1,14
39;0,09;1,16;133;false;true;true;1,68;0;1,2
40;0,1;1,18;133;false;true;true;1,74;0;1,27
41;0,1;1,23;133;false;true;true;1,8;0;1,38
42;0,1;1,37;133;false;true;true;1,89;0;1,59
43;0,1;1,28;132;false;true;true;1,81;0;0,99
44;0,1;1,17;132;false;true;true;1,68;0;1,02
45;0,1;1,11;132;false;true;true;1,59;0;1,05
46;0,1;1,08;132;false;true;true;1,54;0;1,09
47;0,1;1,06;132;false;true;true;1,55;0;1,13
48;0,1;1,05;132;false;true;true;1,6;0;1,18
49;0,1;1,05;132;false;true;true;1,65;0;1,24
50;0,11;1,08;132;false;true;true;1,71;0;1,31
51;0,11;1,14;132;false;true;true;1,78;0;1,42
52;0,11;1,28;132;false;true;true;1,86;0;1,62
53;0,11;1,22;131;false;true;true;1,79;0;1,02
54;0,11;1,12;131;false;true;true;1,66;0;1,05
55;0,11;1,07;131;false;true;true;1,58;0;1,09
56;0,11;1,03;131;false;true;true;1,54;0;1,13
57;0,11;1,02;131;false;true;true;1,55;0;1,17
58;0,11;1,01;131;false;true;true;1,6;0;1,22
59;0,12;1,02;131;false;true;true;1,66;0;1,28
60;0,12;1,04;131;false;true;true;1,72;0;1,35
61;0,12;1,09;131;false;true;true;1,79;0;1,45
62;0,12;1,17;131;false;true;true;1,88;0;1,59
63;0,12;1,34;131;false;true;true;1,99;0;1,83
64;0,12;1,44;129;false;true;true;1,58;0;0,79
65;0,12;1,28;129;false;true;true;1,47;0;0,82
66;0,12;1,19;129;false;true;true;1,41;0;0,85
67;0,12;1,13;129;false;true;true;1,37;0;0,88
68;0,12;1,09;129;false;true;true;1,36;0;0,9
69;0,12;1,06;129;false;true;true;1,4;0;0,93
70;0,13;1,04;129;false;true;true;1,44;0;0,97
71;0,13;1,03;129;false;true;true;1,49;0;1
72;0,13;1,03;129;false;true;true;1,53;0;1,05
73;0,13;1,03;129;false;true;true;1,57;0;1,1
74;0,13;1,06;129;false;true;true;1,62;0;1,17
75;0,13;1,11;129;false;true;true;1,67;0;1,27
76;0,13;1,25;129;false;true;true;1,75;0;1,46
77;0,13;1,21;128;false;true;true;1,62;0;0,82
78;0,13;1,1;128;false;true;true;1,49;0;0,84
79;0,14;1,04;128;false;true;true;1,41;0;0,86
80;0,14;0,99;128;false;true;true;1,36;0;0,88
81;0,14;0,97;128;false;true;true;1,34;0;0,91
82;0,14;0,94;128;false;true;true;1,37;0;0,93
83;0,14;0,93;128;false;true;true;1,41;0;0,95
84;0,14;0,91;128;false;true;true;1,44;0;0,98
85;0,14;0,91;128;false;true;true;1,47;0;1,01
86;0,14;0,91;128;false;true;true;1,5;0;1,04
87;0,14;0,92;128;false;true;true;1,54;0;1,09
88;0,14;0,94;128;false;true;true;1,57;0;1,14
89;0,14;0,97;128;false;true;true;1,62;0;1,21
90;0,15;1,04;128;false;true;true;1,67;0;1,32
91;0,15;1,2;128;false;true;true;1,76;0;1,53
92;0,15;1,12;127;false;true;true;1,57;0;0,81
93;0,15;1,02;127;false;true;true;1,44;0;0,83
94;0,15;0,96;127;false;true;true;1,37;0;0,85
95;0,15;0,91;127;false;true;true;1,33;0;0,87
96;0,15;0,89;127;false;true;true;1,32;0;0,88
97;0,15;0,86;127;false;true;true;1,33;0;0,9
98;0,15;0,84;127;false;true;true;1,36;0;0,92
99;0,16;0,83;127;false;true;true;1,38;0;0,93
100;0,16;0,82;127;false;true;true;1,41;0;0,95
101;0,16;0,81;127;false;true;true;1,43;0;0,97
102;0,16;0,8;127;false;true;true;1,45;0;0,99
103;0,16;0,8;127;false;true;true;1,48;0;1,01
104;0,16;0,8;127;false;true;true;1,5;0;1,04
105;0,16;0,8;127;false;true;true;1,52;0;1,07
106;0,16;0,82;127;false;true;true;1,55;0;1,1
107;0,16;0,83;127;false;true;true;1,58;0;1,14
108;0,16;0,86;127;false;true;true;1,61;0;1,2
109;0,17;0,91;127;false;true;true;1,66;0;1,28
110;0,17;1;127;false;true;true;1,72;0;1,41
111;0,17;1,13;126;false;true;true;1,59;0;0,81
112;0,17;1;126;false;true;true;1,44;0;0,83
113;0,17;0,93;126;false;true;true;1,37;0;0,85
114;0,17;0,89;126;false;true;true;1,34;0;0,86
115;0,17;0,86;126;false;true;true;1,33;0;0,88
116;0,17;0,83;126;false;true;true;1,34;0;0,89
117;0,17;0,81;126;false;true;true;1,36;0;0,9
118;0,17;0,8;126;false;true;true;1,38;0;0,92
119;0,17;0,79;126;false;true;true;1,4;0;0,93
120;0,18;0,77;126;false;true;true;1,42;0;0,94
121;0,19;0,77;126;false;true;true;1,44;0;0,96
122;0,19;0,76;126;false;true;true;1,45;0;0,97
123;0,19;0,75;126;false;true;true;1,47;0;0,99
124;0,19;0,75;126;false;true;true;1,48;0;1,01
125;0,19;0,75;126;false;true;true;1,5;0;1,02
126;0,19;0,75;126;false;true;true;1,52;0;1,05
127;0,19;0,76;126;false;true;true;1,54;0;1,07
128;0,19;0,77;126;false;true;true;1,56;0;1,1
129;0,19;0,78;126;false;true;true;1,59;0;1,13
130;0,19;0,8;126;false;true;true;1,61;0;1,17
131;0,19;0,83;126;false;true;true;1,65;0;1,23
132;0,2;0,88;126;false;true;true;1,69;0;1,31
133;0,2;0,98;126;false;true;true;1,76;0;1,45
134;0,2;1,13;125;false;true;true;1,54;0;0,86
135;0,2;1,04;125;false;true;true;1,42;0;0,89
136;0,2;0,99;125;false;true;true;1,41;0;0,92
137;0,2;0,97;125;false;true;true;1,41;0;0,95
138;0,2;0,95;125;false;true;true;1,42;0;0,99
139;0,2;0,94;125;false;true;true;1,44;0;1,03
140;0,2;0,95;125;false;true;true;1,47;0;1,08
141;0,2;0,97;125;false;true;true;1,52;0;1,14
142;0,21;1,01;125;false;true;true;1,58;0;1,22
143;0,21;1,1;125;false;true;true;1,65;0;1,36
144;0,21;1,1;124;false;true;true;1,54;0;0,84
145;0,21;1,03;124;false;true;true;1,45;0;0,86
146;0,21;0,99;124;false;true;true;1,39;0;0,89
147;0,21;0,96;124;false;true;true;1,36;0;0,91
148;0,21;0,93;124;false;true;true;1,37;0;0,94
149;0,21;0,92;124;false;true;true;1,38;0;0,97
150;0,21;0,91;124;false;true;true;1,41;0;1
151;0,22;0,91;124;false;true;true;1,45;0;1,04
152;0,22;0,91;124;false;true;true;1,49;0;1,08
153;0,22;0,93;124;false;true;true;1,53;0;1,13
154;0,22;0,97;124;false;true;true;1,58;0;1,21
155;0,22;1,05;124;false;true;true;1,64;0;1,33
156;0,22;1,24;124;false;true;true;1,73;0;1,57
157;0,22;1,06;123;false;true;true;1,5;0;0,84
158;0,22;0,99;123;false;true;true;1,41;0;0,86
159;0,22;0,95;123;false;true;true;1,35;0;0,89
160;0,22;0,92;123;false;true;true;1,32;0;0,91
161;0,22;0,9;123;false;true;true;1,34;0;0,94
162;0,23;0,89;123;false;true;true;1,36;0;0,96
163;0,23;0,88;123;false;true;true;1,39;0;0,99
164;0,23;0,88;123;false;true;true;1,43;0;1,03
165;0,23;0,88;123;false;true;true;1,47;0;1,07
166;0,23;0,89;123;false;true;true;1,5;0;1,12
167;0,23;0,93;123;false;true;true;1,55;0;1,18
168;0,23;0,98;123;false;true;true;1,61;0;1,28
169;0,23;1,11;123;false;true;true;1,68;0;1,45
170;0,23;1,05;122;false;true;true;1,49;0;0,84
171;0,23;0,98;122;false;true;true;1,4;0;0,86
172;0,24;0,94;122;false;true;true;1,34;0;0,88
173;0,24;0,9;122;false;true;true;1,3;0;0,9
174;0,24;0,88;122;false;true;true;1,31;0;0,93
175;0,24;0,87;122;false;true;true;1,34;0;0,95
176;0,24;0,85;122;false;true;true;1,37;0;0,98
177;0,24;0,85;122;false;true;true;1,4;0;1,01
178;0,24;0,85;122;false;true;true;1,43;0;1,04
179;0,24;0,86;122;false;true;true;1,47;0;1,08
180;0,24;0,88;122;false;true;true;1,51;0;1,13
181;0,25;0,91;122;false;true;true;1,56;0;1,2
182;0,25;0,98;122;false;true;true;1,61;0;1,3
183;0,25;1,12;122;false;true;true;1,69;0;1,49
184;0,25;1,03;121;false;true;true;1,47;0;0,83
185;0,25;0,96;121;false;true;true;1,38;0;0,86
186;0,25;0,91;121;false;true;true;1,32;0;0,88
187;0,25;0,88;121;false;true;true;1,28;0;0,9
188;0,25;0,86;121;false;true;true;1,29;0;0,92
189;0,25;0,84;121;false;true;true;1,32;0;0,95
190;0,25;0,83;121;false;true;true;1,35;0;0,97
191;0,25;0,82;121;false;true;true;1,38;0;1
192;0,26;0,82;121;false;true;true;1,41;0;1,03
193;0,26;0,83;121;false;true;true;1,45;0;1,06
194;0,26;0,84;121;false;true;true;1,48;0;1,11
195;0,26;0,87;121;false;true;true;1,53;0;1,16
196;0,26;0,91;121;false;true;true;1,57;0;1,24
197;0,26;1;121;false;true;true;1,64;0;1,37
198;0,26;1,03;120;false;true;true;1,48;0;0,83
199;0,26;0,95;120;false;true;true;1,38;0;0,85
200;0,26;0,9;120;false;true;true;1,32;0;0,87
201;0,26;0,87;120;false;true;true;1,27;0;0,89
202;0,27;0,84;120;false;true;true;1,28;0;0,91
203;0,27;0,82;120;false;true;true;1,3;0;0,93
204;0,27;0,81;120;false;true;true;1,32;0;0,95
205;0,27;0,8;120;false;true;true;1,35;0;0,98
206;0,27;0,8;120;false;true;true;1,39;0;1,01
207;0,27;0,8;120;false;true;true;1,42;0;1,04
208;0,27;0,8;120;false;true;true;1,45;0;1,07
209;0,27;0,81;120;false;true;true;1,48;0;1,11
210;0,27;0,84;120;false;true;true;1,52;0;1,17
211;0,28;0,88;120;false;true;true;1,57;0;1,25
212;0,28;0,97;120;false;true;true;1,63;0;1,38
213;0,28;1;119;false;true;true;1,46;0;0,83
214;0,28;0,92;119;false;true;true;1,36;0;0,85
215;0,28;0,87;119;false;true;true;1,29;0;0,87
216;0,28;0,84;119;false;true;true;1,25;0;0,89
217;0,28;0,81;119;false;true;true;1,25;0;0,91
218;0,28;0,79;119;false;true;true;1,27;0;0,92
219;0,28;0,77;119;false;true;true;1,3;0;0,94
220;0,28;0,76;119;false;true;true;1,32;0;0,97
221;0,28;0,75;119;false;true;true;1,35;0;0,99
222;0,29;0,75;119;false;true;true;1,37;0;1,02
223;0,29;0,75;119;false;true;true;1,4;0;1,05
224;0,29;0,75;119;false;true;true;1,43;0;1,08
225;0,29;0,77;119;false;true;true;1,46;0;1,12
226;0,29;0,79;119;false;true;true;1,5;0;1,18
227;0,29;0,83;119;false;true;true;1,54;0;1,26
228;0,29;0,92;119;false;true;true;1,6;0;1,39
229;0,29;0,95;118;false;true;true;1,41;0;0,82
230;0,3;0,87;118;false;true;true;1,31;0;0,84
231;0,3;0,82;118;false;true;true;1,24;0;0,86
232;0,3;0,78;118;false;true;true;1,2;0;0,88
233;0,3;0,75;118;false;true;true;1,19;0;0,9
234;0,3;0,73;118;false;true;true;1,22;0;0,91
235;0,3;0,71;118;false;true;true;1,24;0;0,93
236;0,3;0,69;118;false;true;true;1,26;0;0,95
237;0,3;0,68;118;false;true;true;1,29;0;0,97
238;0,3;0,67;118;false;true;true;1,31;0;0,99
239;0,31;0,66;118;false;true;true;1,33;0;1,01
240;0,31;0,66;118;false;true;true;1,35;0;1,04
241;0,31;0,66;118;false;true;true;1,37;0;1,07
242;0,31;0,66;118;false;true;true;1,39;0;1,1
243;0,31;0,67;118;false;true;true;1,42;0;1,15
244;0,31;0,7;118;false;true;true;1,45;0;1,21
245;0,31;0,75;118;false;true;true;1,5;0;1,29
246;0,31;0,84;118;false;true;true;1,56;0;1,43
247;0,31;0,85;117;false;true;true;1,32;0;0,82
248;0,31;0,77;117;false;true;true;1,22;0;0,84
249;0,31;0,72;117;false;true;true;1,15;0;0,85
250;0,32;0,67;117;false;true;true;1,11;0;0,87
251;0,32;0,64;117;false;true;true;1,1;0;0,88
252;0,32;0,61;117;false;true;true;1,13;0;0,89
253;0,32;0,59;117;false;true;true;1,15;0;0,91
254;0,32;0,56;117;false;true;true;1,16;0;0,92
255;0,32;0,54;117;false;true;true;1,18;0;0,93
256;0,32;0,52;117;false;true;true;1,19;0;0,95
257;0,32;0,51;117;false;true;true;1,21;0;0,96
258;0,32;0,5;117;false;true;true;1,22;0;0,97
259;0,32;0,49;117;false;true;true;1,23;0;0,99
260;0,33;0,48;117;false;true;true;1,25;0;1
261;0,33;0,47;117;false;true;true;1,26;0;1,02
262;0,33;0,47;117;false;true;true;1,27;0;1,04
263;0,33;0,46;117;false;true;true;1,28;0;1,06
264;0,33;0,46;117;false;true;true;1,3;0;1,08
265;0,33;0,47;117;false;true;true;1,32;0;1,1
266;0,33;0,47;117;false;true;true;1,33;0;1,13
267;0,33;0,48;117;false;true;true;1,36;0;1,16
268;0,33;0,5;117;false;true;true;1,38;0;1,21
269;0,34;0,53;117;false;true;true;1,42;0;1,26
270;0,34;0,58;117;false;true;true;1,46;0;1,35
271;0,34;0,68;117;false;true;true;1,52;0;1,48
272;0,34;0,7;116;false;true;true;1,17;0;0,8
273;0,34;0,6;116;false;true;true;1,07;0;0,82
274;0,34;0,54;116;false;true;true;1;0;0,83
275;0,34;0,49;116;false;true;true;0,99;0;0,83
276;0,34;0,46;116;false;true;true;1;0;0,84
277;0,34;0,44;116;false;true;true;1,03;0;0,85
278;0,34;0,42;116;false;true;true;1,05;0;0,85
279;0,34;0,39;116;false;true;true;1,06;0;0,86
280;0,35;0,38;116;false;true;true;1,07;0;0,86
281;0,35;0,36;116;false;true;true;1,08;0;0,87
282;0,35;0,35;116;false;true;true;1,09;0;0,87
283;0,35;0,34;116;false;true;true;1,1;0;0,88
284;0,35;0,33;116;false;true;true;1,1;0;0,88
285;0,35;0,33;116;false;true;true;1,1;0;0,88
286;0,35;0,32;116;false;true;true;1,11;0;0,89
287;0,35;0,31;116;false;true;true;1,11;0;0,89
288;0,35;0,3;116;false;true;true;1,11;0;0,89
289;0,36;0,3;116;false;true;true;1,11;0;0,89
290;0,36;0,29;116;false;true;true;1,11;0;0,9
291;0,36;0,29;116;false;true;true;1,11;0;0,9
292;0,36;0,28;116;false;true;true;1,11;0;0,9
293;0,36;0,28;116;false;true;true;1,11;0;0,9
294;0,36;0,27;116;false;true;true;1,11;0;0,91
295;0,36;0,27;116;false;true;true;1,11;0;0,91
296;0,36;0,26;116;false;true;true;1,1;0;0,91
297;0,36;0,25;116;false;true;true;1,1;0;0,91
298;0,37;0,25;116;false;true;true;1,1;0;0,91
299;0,37;0,24;116;false;true;true;1,1;0;0,92
300;0,37;0,24;116;false;true;true;1,1;0;0,92
301;0,37;0,24;116;false;true;true;1,1;0;0,92
302;0,37;0,23;116;false;true;true;1,1;0;0,92
303;0,37;0,23;116;false;true;true;1,1;0;0,92
304;0,37;0,23;116;false;true;true;1,1;0;0,92
305;0,37;0,22;116;false;true;true;1,1;0;0,93
306;0,37;0,22;116;false;true;true;1,1;0;0,93
307;0,37;0,22;116;false;true;true;1,1;0;0,93
308;0,38;0,21;116;false;true;true;1,1;0;0,93
309;0,38;0,21;116;false;true;true;1,1;0;0,93
310;0,38;0,21;116;false;true;true;1,1;0;0,93
311;0,38;0,2;116;false;true;true;1,1;0;0,94
312;0,38;0,2;116;false;true;true;1,1;0;0,94
313;0,38;0,2;116;false;true;true;1,1;0;0,94
314;0,38;0,19;116;false;true;true;1,09;0;0,94
315;0,38;0,19;116;false;true;true;1,09;0;0,94
316;0,38;0,19;116;false;true;true;1,09;0;0,94
317;0,38;0,19;116;false;true;true;1,09;0;0,95
318;0,38;0,18;116;false;true;true;1,09;0;0,95
319;0,39;0,18;116;false;true;true;1,09;0;0,95
320;0,39;0,18;116;false;true;true;1,09;0;0,95
321;0,39;0,17;116;false;true;true;1,09;0;0,95
322;0,39;0,17;116;false;true;true;1,09;0;0,95
323;0,39;0,17;116;false;true;true;1,09;0;0,95
324;0,39;0,17;116;false;true;true;1,09;0;0,95
325;0,39;0,17;116;false;true;true;1,09;0;0,96
