lengthMiddleSegment: 287329.7
step_energy: 0.05
electrostatic_force_factor: 1.0
spring_force_factor: 0.1
reject_force_factor: 2.0
distanceRejectRadius: 71832.425
distanceSamePosition: 71832.425
Iteration;time;energy;num nodes;reject force is enabled;spring force is enabled;electrostatic force is enabled;str_force;rep_force;elec_force
1;0,35;27,82;198;true;true;true;0;9,27;0
2;0,01;29,33;198;true;true;true;0;6,24;0
3;0,02;22,28;198;true;true;true;0;7,43;0
4;0,03;38,09;198;true;true;true;0;8,03;0
5;0,04;42,15;198;true;true;true;0;12,07;0
6;0,04;10,35;198;true;true;true;0;3,45;0
7;0,04;52,17;198;true;true;true;0;13,76;0
8;0,05;15,03;198;true;true;true;0;3,68;0
9;0,05;53,55;198;true;true;true;0;14,55;0
10;0,05;8,31;198;true;true;true;0;2,77;0
11;0,06;60,19;198;true;true;true;0;15,19;0
12;0,06;8,7;198;true;true;true;0;2,9;0
13;0,07;46,24;198;true;true;true;0;14,65;0
14;0,07;29,15;198;true;true;true;0;5,2;0
15;0,07;37,59;198;true;true;true;0;11,79;0
16;0,08;16,88;198;true;true;true;0;3,62;0
17;0,08;52,99;198;true;true;true;0;14,58;0
18;0,08;18,7;198;true;true;true;0;4,11;0
19;0,09;46,26;198;true;true;true;0;13,09;0
20;0,09;14;198;true;true;true;0;3,5;0
21;0,09;60,77;198;true;true;true;0;14,64;0
22;0,09;10,86;198;true;true;true;0;3,62;0
23;0,1;36,18;198;true;true;true;0;10,77;0
24;0,1;40,75;198;true;true;true;0;9,15;0
25;0,1;31,96;198;true;true;true;0;10,48;0
26;0,11;18,2;198;true;true;true;0;4,66;0
27;0,11;59,77;198;true;true;true;0;15,49;0
28;0,11;5,66;198;true;true;true;0;1,89;0
29;0,12;49,91;198;true;true;true;0;14;0
30;0,12;36,99;198;true;true;true;0;7,07;0
31;0,12;32,34;198;true;true;true;0;10,78;0
32;0,13;21,16;198;true;true;true;0;5,25;0
33;0,13;36,03;198;true;true;true;0;10,86;0
34;0,13;31,05;198;true;true;true;0;7,41;0
35;0,14;40,69;198;true;true;true;0;12,33;0
36;0,14;21,1;198;true;true;true;0;4,5;0
37;0,14;36,26;198;true;true;true;0;11,48;0
38;0,15;42,31;198;true;true;true;0;8,4;0
39;0,15;36,85;198;true;true;true;0;11,67;0
40;0,15;6,39;198;true;true;true;0;2,13;0
41;0,16;69,6;198;true;true;true;0;17,09;0
42;0,16;6,02;198;true;true;true;0;2,01;0
43;0,16;38,21;198;true;true;true;0;12,41;0
44;0,17;42,64;198;true;true;true;0;7,97;0
45;0,17;40,52;198;true;true;true;0;11,88;0
46;0,17;7,56;198;true;true;true;0;2,52;0
47;0,17;53,42;198;true;true;true;0;13,73;0
48;0,18;17,49;198;true;true;true;0;4,83;0
49;0,18;46,28;198;true;true;true;0;12,23;0
50;0,18;16,55;198;true;true;true;0;4,3;0
51;0,19;47,66;198;true;true;true;0;13,63;0
52;0,19;11,5;198;true;true;true;0;3,83;0
53;0,19;64,41;198;true;true;true;0;15,67;0
54;0,2;8,5;198;true;true;true;0;2,83;0
55;0,2;44,53;198;true;true;true;0;13,05;0
56;0,2;40,58;198;true;true;true;0;7,48;0
57;0,2;28,4;198;true;true;true;0;9,47;0
58;0,21;18,79;198;true;true;true;0;5,12;0
59;0,21;57,39;198;true;true;true;0;14,54;0
